smiles,w1,w2,w3,w4,top_slot,entropy_bits,top_minus_uniform,source
CCC(O)CC,0.003112,0.155170,0.090293,0.751426,4,1.066083,0.501426,qdf
Nc2nc1[nH]cnc1c(=O)[nH]2,0.750664,0.011908,0.006161,0.231267,1,0.920469,0.500664,qdf
CC(C)C(C)C,0.750150,0.018415,0.004723,0.226712,1,0.939143,0.500150,qdf
CC(C)CC(C)C,0.005512,0.014041,0.230595,0.749853,4,0.927265,0.499853,qdf
CCc1ccccn1,0.225739,0.020489,0.749284,0.004488,3,0.946664,0.499284,qdf
Cc1ccc(C)c2ccccc12,0.168074,0.079775,0.003150,0.749000,4,1.061923,0.499000,qdf
CC1=CC(=O)CC(C)(C)C1,0.748893,0.143129,0.003088,0.104891,1,1.080797,0.498893,qdf
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.747356,0.225439,0.004277,0.022928,1,0.957040,0.497356,qdf
CCC(C)(C)CO,0.747303,0.021249,0.227027,0.004421,1,0.952317,0.497303,qdf
C1OC(O)C(O)C(O)C1O,0.234574,0.006080,0.012190,0.747156,4,0.927159,0.497156,qdf
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.003248,0.186883,0.746861,0.063008,3,1.044858,0.496861,qdf
COc2cnc1ncncc1n2,0.014393,0.234809,0.005451,0.745348,4,0.935941,0.495348,qdf
Cc1ccc(O)cc1C,0.003376,0.744871,0.201096,0.050657,2,1.027572,0.494871,qdf
CCN2c1ncccc1N(C)C(=O)c3cccnc23,0.013700,0.005628,0.235901,0.744771,4,0.935042,0.494771,qdf
CC(=O)Nc1ccc(cc1)N(=O)=O,0.160433,0.092688,0.743762,0.003117,3,1.085197,0.493762,qdf
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,0.006803,0.010572,0.239020,0.743605,4,0.929707,0.493605,qdf
OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,0.000642,0.000761,0.255272,0.743324,4,0.835649,0.493324,qdf
CCCCC(=O)OCC,0.003082,0.134908,0.743223,0.118787,3,1.098881,0.493223,qdf
Cc1cc2c3ccccc3ccc2c4ccccc14,0.235856,0.015774,0.743201,0.005169,3,0.943441,0.493201,qdf
CCC#N,0.743103,0.239202,0.006509,0.011186,1,0.931750,0.493103,qdf
CCCCc1c(C)nc(NCC)[nH]c1=O,0.003290,0.059315,0.195997,0.741398,4,1.049724,0.491398,qdf
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,0.739768,0.003144,0.171457,0.085631,1,1.087654,0.489768,qdf
CCOC(=O)c1cncn1C(C)c2ccccc2,0.007907,0.008949,0.739497,0.243647,3,0.934406,0.489497,qdf
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,0.000323,0.004136,0.256459,0.739083,4,0.862351,0.489083,qdf
CCOC(=O)c1ccc(O)cc1,0.186649,0.003208,0.738601,0.071542,3,1.073651,0.488601,qdf
COC(=O)c1cc(O)c(O)c(O)c1,0.003407,0.049579,0.737440,0.209574,3,1.039324,0.487440,qdf
Cc1ccc(cc1)c2ccccc2,0.737380,0.003214,0.070891,0.188516,1,1.075190,0.487380,qdf
CC(=O)Nc1nnc(s1)S(N)(=O)=O,0.000166,0.000166,0.262315,0.737354,4,0.834717,0.487354,qdf
COc1ccccc1,0.008273,0.737260,0.245906,0.008561,2,0.937906,0.487260,qdf
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,0.009399,0.007576,0.245772,0.737254,4,0.938464,0.487254,qdf
c1ccnnc1,0.197940,0.737022,0.003277,0.061761,2,1.062163,0.487022,qdf
CCCCCC(C)(C)O,0.204607,0.003315,0.733883,0.058194,3,1.062026,0.483883,qdf
CC(C)(C)c1ccccc1,0.003580,0.040379,0.222560,0.733481,4,1.026495,0.483481,qdf
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0.006381,0.010449,0.249708,0.733462,4,0.943134,0.483462,qdf
CC1CCCO1,0.056452,0.207031,0.003334,0.733183,4,1.060208,0.483183,qdf
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,0.091941,0.003136,0.171787,0.733137,4,1.107541,0.483137,qdf
CC(=C)C1CC=C(C)C(=O)C1,0.731228,0.093913,0.171726,0.003133,1,1.113266,0.481228,qdf
CC(C)C,0.730391,0.059236,0.003312,0.207062,1,1.070286,0.480391,qdf
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,0.004909,0.017676,0.730265,0.247149,3,0.970136,0.480265,qdf
COC(=O)c1cccnc1,0.229423,0.003641,0.038304,0.728632,4,1.029838,0.478632,qdf
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.003792,0.033317,0.727831,0.235060,3,1.018604,0.477831,qdf
Nc1ccc(O)cc1,0.727063,0.057896,0.211710,0.003332,1,1.073926,0.477063,qdf
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,0.106388,0.003116,0.725620,0.164877,3,1.134374,0.475620,qdf
CCCC,0.010299,0.007090,0.724706,0.257905,3,0.959483,0.474706,qdf
CCCCOCCCC,0.003191,0.724530,0.079832,0.192447,2,1.111956,0.474530,qdf
CC1=CCC(CC1)C(C)=C,0.003525,0.044120,0.723963,0.228392,3,1.051316,0.473963,qdf
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,0.000000,0.000613,0.276945,0.722441,4,0.858401,0.472441,qdf
CCCC(=O)OCC,0.259251,0.721803,0.005962,0.012985,2,0.969825,0.471803,qdf
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,0.004559,0.020815,0.721374,0.253253,3,0.993412,0.471373,qdf
c1cnc2c(c1)ccc3ncccc23,0.069010,0.003255,0.206900,0.720835,4,1.103773,0.470835,qdf
Cc1ccc(C)c(C)c1,0.115540,0.161069,0.003110,0.720281,4,1.150895,0.470281,qdf
CC(C)CCC(C)(C)C,0.015576,0.005315,0.258917,0.720193,4,0.979470,0.470193,qdf
Fc1c[nH]c(=O)[nH]c1=O,0.018079,0.257093,0.719935,0.004893,3,0.987325,0.469935,qdf
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.003131,0.102730,0.174754,0.719386,4,1.144924,0.469386,qdf
CC/C=C/C,0.003720,0.718845,0.036268,0.241167,2,1.040769,0.468845,qdf
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,0.000093,0.001860,0.279887,0.718160,4,0.875306,0.468160,qdf
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,0.086028,0.003178,0.193358,0.717436,4,1.132922,0.467436,qdf
CC(C)CC(=O)C,0.048788,0.717290,0.003462,0.230460,2,1.072709,0.467290,qdf
c2c(C)cc1nc(C)ccc1c2,0.716947,0.003443,0.050120,0.229490,1,1.076112,0.466947,qdf
CCCCCCO,0.006606,0.011364,0.266226,0.715804,4,0.974823,0.465804,qdf
CCCC(O)C=C,0.169702,0.003121,0.111571,0.715606,4,1.158707,0.465606,qdf
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,0.713583,0.008285,0.008774,0.269357,1,0.974384,0.463583,qdf
CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,0.014099,0.122294,0.150156,0.713451,4,1.215705,0.463451,qdf
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.028102,0.712263,0.004056,0.255579,2,1.028726,0.462263,qdf
Cc1cccc(O)c1,0.004616,0.711444,0.263350,0.020590,2,1.007540,0.461444,qdf
CCCCCCC,0.004208,0.025562,0.710579,0.259652,3,1.023812,0.460579,qdf
Oc2ccc1ncccc1c2,0.710481,0.267539,0.005118,0.016862,1,0.997535,0.460481,qdf
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,0.017327,0.108022,0.166183,0.708467,4,1.230738,0.458467,qdf
O=C1NC(=O)NC(=O)C1(C)CC,0.706650,0.231547,0.058439,0.003365,1,1.109754,0.456650,qdf
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,0.000044,0.000044,0.293470,0.706442,4,0.874517,0.456442,qdf
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C,0.004702,0.705837,0.019985,0.269476,2,1.013706,0.455837,qdf
Cc1ccc(cc1)N(=O)=O,0.238732,0.705595,0.003437,0.052236,2,1.098917,0.455595,qdf
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),0.004751,0.019684,0.274163,0.701401,4,1.018946,0.451401,qdf
CC(C)(C)Cc1ccccc1,0.042570,0.700379,0.003606,0.253446,2,1.084863,0.450379,qdf
CCCCBr,0.012642,0.012642,0.274806,0.699910,4,1.031819,0.449910,qdf
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,0.004034,0.699747,0.029180,0.267039,2,1.049985,0.449747,qdf
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,0.280077,0.699517,0.014842,0.005564,2,1.006724,0.449517,qdf
CCCC(C)(O)CC,0.009212,0.008017,0.283431,0.699339,4,0.994475,0.449339,qdf
O=Cc1ccco1,0.698770,0.283748,0.010092,0.007390,1,0.996241,0.448770,qdf
CC1(C)CON(Cc2ccccc2Cl)C1=O,0.000356,0.011036,0.290264,0.698344,4,0.955565,0.448344,qdf
CCCCC(C)(O)CC,0.003163,0.198306,0.102695,0.695837,4,1.190403,0.445837,qdf
CC(C)COC(=O)C,0.161680,0.003120,0.695763,0.139437,3,1.211431,0.445763,qdf
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C,0.694870,0.003571,0.044885,0.256673,1,1.098539,0.444870,qdf
CNC(=O)Oc1cccc2ccccc12,0.694744,0.024043,0.004359,0.276854,1,1.041496,0.444744,qdf
Cc1ccc(N)cc1,0.008999,0.694141,0.008236,0.288624,2,1.001214,0.444141,qdf
CC(=C)C=C,0.260087,0.692400,0.003595,0.043918,2,1.099745,0.442400,qdf
C=CC=C,0.203992,0.101464,0.003172,0.691373,4,1.197223,0.441373,qdf
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,0.284486,0.004813,0.019447,0.691254,4,1.031773,0.441254,qdf
CCCCCCl,0.001995,0.002461,0.304322,0.691221,4,0.929812,0.441221,qdf
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2,0.290836,0.012061,0.690653,0.006450,3,1.010783,0.440653,qdf
CCC1(CCC(=O)NC1=O)c2ccccc2,0.011397,0.006744,0.292957,0.688903,4,1.011476,0.438903,qdf
CCOC(=O)C=Cc1ccccc1,0.277617,0.029545,0.688794,0.004043,3,1.066003,0.438794,qdf
CCCCC(C)(C)O,0.003533,0.047828,0.260417,0.688222,4,1.115034,0.438222,qdf
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C,0.687369,0.089344,0.003211,0.220075,1,1.190304,0.437369,qdf
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,0.003188,0.686800,0.212671,0.097341,2,1.200812,0.436800,qdf
OCCCC=C,0.006595,0.011761,0.295168,0.686476,4,1.015337,0.436476,qdf
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,0.155357,0.003125,0.155357,0.686161,4,1.233537,0.436161,qdf
CCCCCC=O,0.003473,0.258425,0.052238,0.685864,4,1.128446,0.435864,qdf
CCc1cccc2ccccc12,0.685098,0.003208,0.220449,0.091245,1,1.196455,0.435098,qdf
CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,0.004624,0.021325,0.289337,0.684714,4,1.046071,0.434714,qdf
C=CCC=C,0.299748,0.009324,0.008042,0.682886,4,1.015641,0.432886,qdf
NC(=O)c1ccccc1,0.051058,0.679366,0.003500,0.266076,2,1.134819,0.429366,qdf
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,0.107049,0.107049,0.107049,0.678854,4,1.414628,0.428854,qdf
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,0.120365,0.197931,0.003154,0.678549,4,1.236047,0.428549,qdf
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,0.161850,0.003131,0.156588,0.678431,4,1.249875,0.428431,qdf
CCCCCCC(C)O,0.007539,0.010057,0.304038,0.678367,4,1.021922,0.428367,qdf
CCCCCCC(=O)OCC,0.010513,0.007259,0.304159,0.678068,4,1.022999,0.428068,qdf
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,0.675325,0.115196,0.206313,0.003166,1,1.237710,0.425325,qdf
COc1ccccc1OCC(O)COC(N)=O,0.091640,0.003221,0.230133,0.675006,4,1.213131,0.425006,qdf
C1CCCCC1,0.003639,0.043433,0.673772,0.279156,3,1.123732,0.423772,qdf
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,0.000230,0.000230,0.325793,0.673748,4,0.916523,0.423748,qdf
CCCC(O)CCC,0.673560,0.007335,0.010427,0.308678,1,1.028130,0.423560,qdf
NC(=O)c1ccccc1O,0.673411,0.306673,0.005872,0.014044,1,1.037038,0.423411,qdf
CCOC(=O)c1ccccc1,0.016376,0.673273,0.305010,0.005342,2,1.044232,0.423273,qdf
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,0.003137,0.150377,0.673255,0.173231,3,1.259540,0.423255,qdf
Cc1cc(C)c2ccccc2c1,0.672350,0.109912,0.214560,0.003178,1,1.238011,0.422350,qdf
CCCC(C)C,0.005947,0.013793,0.672203,0.308057,3,1.037713,0.422203,qdf
c2ccc1[nH]nnc1c2,0.309906,0.006885,0.011281,0.671927,4,1.031643,0.421927,qdf
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7,0.047175,0.671083,0.003574,0.278168,2,1.136553,0.421083,qdf
Cc2ncc1nccnc1n2,0.168753,0.670696,0.003138,0.157413,2,1.265667,0.420696,qdf
Oc1ccccn1,0.310270,0.670145,0.013562,0.006024,2,1.039408,0.420145,qdf
CC(C)=CCC/C(C)=C\CO,0.004244,0.669717,0.026651,0.299387,2,1.081080,0.419717,qdf
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.006585,0.041056,0.283622,0.668738,4,1.140639,0.418738,qdf
CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C,0.667874,0.004559,0.022487,0.305080,1,1.070027,0.417874,qdf
c1ccc2c(c1)[nH]c3ccccc32,0.021816,0.305758,0.004622,0.667804,4,1.067948,0.417804,qdf
CCSCCSP(=S)(OC)OC,0.000513,0.138469,0.194106,0.666912,4,1.249409,0.416912,qdf
Cc2c(N)c(=O)n(c1ccccc1)n2C,0.666791,0.016532,0.311343,0.005334,1,1.052110,0.416791,qdf
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,0.294797,0.666572,0.003881,0.034749,2,1.109059,0.416572,qdf
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O,0.313975,0.665984,0.005864,0.014177,2,1.045826,0.415984,qdf
C1c2ccccc2c3cc4ccccc4cc13,0.006688,0.664911,0.011782,0.316618,2,1.040616,0.414911,qdf
CCOc1ccc(NC(=O)C)cc1,0.664818,0.195645,0.003153,0.136384,1,1.270247,0.414818,qdf
c1ccccc1,0.005653,0.015035,0.664628,0.314685,3,1.049873,0.414628,qdf
CCCCC(=O)OC,0.663898,0.139886,0.003152,0.193065,1,1.273593,0.413898,qdf
CCCCC(=O)C,0.663648,0.214220,0.003174,0.118958,1,1.260447,0.413648,qdf
C,0.310827,0.662574,0.004619,0.021979,2,1.074358,0.412574,qdf
Cc1cccc2c1ccc3ccccc32,0.026968,0.662283,0.004242,0.306508,2,1.090622,0.412283,qdf
Cc1cc(C)c(C)cc1C,0.662137,0.005113,0.017920,0.314830,1,1.061668,0.412137,qdf
OC1CCCCC1,0.661853,0.307003,0.026897,0.004247,1,1.090881,0.411853,qdf
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,0.660160,0.187586,0.149105,0.003150,1,1.283973,0.410160,qdf
FC(F)(F)c1ccccc1,0.004369,0.659906,0.025094,0.310631,2,1.087335,0.409906,qdf
C/C1CCCCC1\C,0.003185,0.114644,0.659422,0.222748,3,1.263375,0.409422,qdf
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O,0.658612,0.195818,0.142415,0.003155,1,1.284117,0.408612,qdf
CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,0.002007,0.015420,0.326952,0.655621,4,1.037439,0.405621,qdf
CCc1ccc2ccccc2c1,0.271639,0.069642,0.003353,0.655366,4,1.205533,0.405366,qdf
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,0.004447,0.655166,0.024191,0.316197,2,1.089564,0.405166,qdf
CCNc1ccccc1,0.003856,0.036205,0.654651,0.305288,3,1.126960,0.404651,qdf
CCCCCCCCCC(=O)OC,0.003276,0.258286,0.654521,0.083917,3,1.231688,0.404521,qdf
COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.001052,0.001982,0.342714,0.654253,4,0.958121,0.404253,qdf
Cc1cccc(C)c1O,0.033954,0.653642,0.308471,0.003933,2,1.121503,0.403642,qdf
CNC(=O)C(C)SCCSP(=O)(OC)(OC),0.000019,0.069837,0.277402,0.652742,4,1.183347,0.402742,qdf
CCCC(=O)OC,0.315766,0.004204,0.652048,0.027983,3,1.104982,0.402048,qdf
CC#N,0.007775,0.651799,0.330504,0.009922,2,1.050900,0.401799,qdf
C1c2ccccc2c3ccccc13,0.110559,0.651704,0.003202,0.234536,2,1.271031,0.401704,qdf
CCOCC,0.003522,0.292733,0.052701,0.651043,4,1.174407,0.401043,qdf
N(=Nc1ccccc1)c2ccccc2,0.204468,0.141798,0.003164,0.650570,4,1.297614,0.400570,qdf
CCCO,0.003864,0.036193,0.649982,0.309961,3,1.132036,0.399982,qdf
C1=Cc2cccc3cccc1c23,0.267641,0.080390,0.648669,0.003300,3,1.233578,0.398669,qdf
CCCCCCCCC,0.003157,0.158993,0.648514,0.189336,3,1.307806,0.398514,qdf
Nc3ccc2cc1ccccc1cc2c3,0.005476,0.016106,0.331089,0.647329,4,1.071213,0.397329,qdf
Oc1ccc(O)cc1,0.279016,0.003354,0.646360,0.071271,3,1.219920,0.396360,qdf
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2,0.646215,0.004223,0.027860,0.321702,1,1.110653,0.396215,qdf
Cc1c2ccccc2cc3ccccc13,0.003470,0.645988,0.057588,0.292955,2,1.191646,0.395988,qdf
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.020342,0.133456,0.200561,0.645642,4,1.374475,0.395642,qdf
CCCCCCCC(=O)OC,0.009522,0.008116,0.339120,0.643242,4,1.058841,0.393242,qdf
CCN2c1ncccc1N(CC)C(=O)c3cccnc23,0.003245,0.257089,0.642935,0.096731,3,1.266318,0.392935,qdf
CCC(CC)C=O,0.021092,0.337486,0.636651,0.004770,3,1.097814,0.386651,qdf
CCCCO,0.019243,0.342088,0.004998,0.633670,4,1.094365,0.383670,qdf
CCCC(=C)C,0.290463,0.073053,0.633126,0.003359,3,1.238938,0.383126,qdf
Oc1cccc2ncccc12,0.049736,0.314406,0.632267,0.003591,3,1.187514,0.382267,qdf
O=C1CCCN1,0.346618,0.005574,0.015837,0.631970,4,1.084694,0.381970,qdf
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O,0.630097,0.189112,0.177622,0.003169,1,1.343383,0.380097,qdf
C=Cc1ccccc1,0.041642,0.325079,0.003749,0.629531,4,1.168477,0.379531,qdf
CCCCOC,0.031781,0.004060,0.335274,0.628885,4,1.139784,0.378885,qdf
Nc1cccc2ccccc12,0.333954,0.628545,0.033510,0.003992,2,1.145459,0.378545,qdf
Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,0.056882,0.056882,0.259740,0.626497,4,1.398319,0.376497,qdf
CCCCCCCCC(=O)OC,0.003723,0.625584,0.043022,0.327671,2,1.176104,0.375584,qdf
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,0.307315,0.625177,0.003434,0.064074,2,1.228878,0.375177,qdf
NNc1ccccc1,0.352423,0.624333,0.018053,0.005191,2,1.098521,0.374333,qdf
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23,0.003182,0.622759,0.154679,0.219379,2,1.348507,0.372759,qdf
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,0.007752,0.125849,0.245613,0.620786,4,1.355164,0.370786,qdf
Cc1c(cccc1N(=O)=O)N(=O)=O,0.619559,0.003641,0.047650,0.329149,1,1.194358,0.369559,qdf
Cc1ccc2c(ccc3ccccc32)c1,0.264026,0.113218,0.003231,0.619525,4,1.317761,0.369525,qdf
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4,0.619413,0.004895,0.020308,0.355385,1,1.110189,0.369413,qdf
NC(=O)c1cccnc1,0.196007,0.003177,0.182150,0.618666,4,1.363277,0.368666,qdf
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,0.003055,0.006554,0.371749,0.618642,4,1.032385,0.368642,qdf
CCCCCCCl,0.000007,0.006282,0.375202,0.618508,4,1.005420,0.368508,qdf
CC(C)(C)CO,0.617872,0.004070,0.031951,0.346107,1,1.150029,0.367872,qdf
NC(=N)NS(=O)(=O)c1ccc(N)cc1,0.127439,0.127439,0.127439,0.617683,4,1.565620,0.367683,qdf
CN(C)C(=O)N(C)C,0.365470,0.616765,0.008225,0.009540,2,1.081738,0.366765,qdf
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,0.268213,0.616744,0.003236,0.111807,2,1.319425,0.366744,qdf
O=C2NC(=O)C1(CC1)C(=O)N2,0.134403,0.247004,0.003204,0.615389,4,1.345037,0.365389,qdf
O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.011952,0.006805,0.366407,0.614835,4,1.087506,0.364835,qdf
CC(C)CC(C)(C)O,0.003197,0.613917,0.143689,0.239197,2,1.354447,0.363917,qdf
Nc1cccc(c1)N(=O)=O,0.003244,0.613079,0.274170,0.109507,2,1.320832,0.363079,qdf
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,0.003241,0.111035,0.272693,0.613030,4,1.322871,0.363030,qdf
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,0.002377,0.017388,0.367369,0.612866,4,1.086003,0.362866,qdf
OC(C(=O)c1ccccc1)c2ccccc2,0.012006,0.006788,0.612776,0.368430,3,1.089199,0.362776,qdf
CC(C)C=C,0.358907,0.024260,0.004525,0.612308,4,1.129292,0.362308,qdf
O=C1NC(=O)NC(=O)C1(CC)CC=C,0.610986,0.005543,0.016239,0.367232,1,1.103093,0.360986,qdf
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34,0.054904,0.331737,0.609813,0.003546,3,1.221972,0.359813,qdf
C1C=CCC=C1,0.004192,0.357087,0.609134,0.029587,3,1.149522,0.359134,qdf
Oc1ccc(cc1)N(=O)=O,0.006052,0.608823,0.370987,0.014139,2,1.098044,0.358823,qdf
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0.369811,0.005600,0.608603,0.015986,3,1.104032,0.358603,qdf
O=C1CCCCC1,0.368599,0.005204,0.608010,0.018187,3,1.111806,0.358010,qdf
Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,0.003202,0.607741,0.244403,0.144654,2,1.363454,0.357741,qdf
C1CC=CC1,0.374917,0.007680,0.010350,0.607053,4,1.089983,0.357053,qdf
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,0.606823,0.004316,0.027413,0.361449,1,1.144115,0.356822,qdf
CCNc1nc(Cl)nc(NC(C)C)n1,0.030091,0.060707,0.303839,0.605364,4,1.358015,0.355364,qdf
c1cncnc1,0.603738,0.150504,0.003201,0.242557,1,1.372937,0.353738,qdf
c1ccc2ncccc2c1,0.603337,0.015968,0.005616,0.375080,1,1.107738,0.353337,qdf
O=N(=O)c1ccc(cc1)N(=O)=O,0.014588,0.376176,0.005942,0.603294,4,1.103358,0.353294,qdf
CCCCCCBr,0.000013,0.011753,0.386413,0.601822,4,1.046523,0.351822,qdf
CC1CCCCC1,0.003203,0.599784,0.153060,0.243954,2,1.379854,0.349784,qdf
CNC(=O)ON=C(SC)C(=O)N(C)C,0.013058,0.013298,0.374377,0.599267,4,1.137961,0.349267,qdf
c1cc2ccc3cccc4ccc(c1)c2c34,0.597467,0.240128,0.003201,0.159204,1,1.386758,0.347467,qdf
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0.114854,0.003249,0.596344,0.285553,3,1.346517,0.346344,qdf
Cc1ccc2cc3ccccc3cc2c1,0.012357,0.384625,0.596330,0.006688,3,1.101590,0.346330,qdf
ON=Cc1ccc(o1)N(=O)=O,0.596023,0.372304,0.004335,0.027337,1,1.151659,0.346023,qdf
O=C1CCC(=O)N1,0.595714,0.003470,0.063495,0.337321,1,1.254921,0.345714,qdf
CCCCCCCCCCCC(=O)OC,0.003326,0.087364,0.314109,0.595201,4,1.304931,0.345201,qdf
CCCCC=O,0.008693,0.387031,0.009100,0.595175,4,1.096797,0.345175,qdf
c2ccc1[nH]ccc1c2,0.384737,0.594318,0.015117,0.005827,2,1.111019,0.344318,qdf
CCCCSP(=O)(SCCCC)SCCCC,0.001382,0.001803,0.404539,0.592276,4,1.005305,0.342276,qdf
CCNc1nc(NC(C)(C)C)nc(OC)n1,0.351962,0.003585,0.053384,0.591068,4,1.233424,0.341068,qdf
O=c1[nH]cnc2[nH]ncc12,0.590919,0.292280,0.003256,0.113545,1,1.350447,0.340919,qdf
CC(C)C(=O)C,0.370517,0.035420,0.590090,0.003974,3,1.182169,0.340090,qdf
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,0.001483,0.011136,0.397300,0.590081,4,1.064335,0.340081,qdf
O2c1ccccc1N(C)C(=O)c3cccnc23,0.003251,0.289940,0.117129,0.589680,4,1.356463,0.339680,qdf
OC1C(O)C(O)C(O)C(O)C1O,0.003276,0.105732,0.586813,0.304178,3,1.343326,0.336813,qdf
Cn1c(=O)n(C)c2nc[nH]c2c1=O,0.039666,0.003850,0.586521,0.369963,3,1.197764,0.336521,qdf
O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.585104,0.004184,0.030386,0.380326,1,1.169076,0.335104,qdf
CC(C)Cc1ccccc1,0.042053,0.003794,0.370607,0.583547,4,1.206945,0.333547,qdf
Cc1ccccc1,0.009919,0.008053,0.583326,0.398702,3,1.104570,0.333326,qdf
CCC(C)CCO,0.003370,0.583124,0.079945,0.333561,2,1.301162,0.333124,qdf
CC(C)CCOC=O,0.041819,0.003800,0.371509,0.582872,4,1.206690,0.332872,qdf
Cc1ccnc(C)c1,0.582815,0.369786,0.043641,0.003759,1,1.212136,0.332815,qdf
c2ccc1ocnc1c2,0.298320,0.003258,0.116212,0.582209,4,1.362718,0.332209,qdf
CCCI,0.139429,0.139429,0.139429,0.581714,4,1.643616,0.331714,qdf
