smiles,w1,w2,w3,w4,top_slot,entropy_bits,top_minus_uniform,source
Cc1ccncc1C,0.033799,0.502959,0.261802,0.201440,2,1.635674,0.252959,qdf
CC2(C)C1CCC(C)(C1)C2=O,0.040748,0.354012,0.102982,0.502258,4,1.555221,0.252258,qdf
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34,0.269667,0.501526,0.194900,0.033907,2,1.634543,0.251526,qdf
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,0.036202,0.141396,0.501335,0.321067,3,1.598026,0.251335,qdf
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O,0.499741,0.199036,0.267416,0.033808,1,1.637701,0.249741,qdf
CNC(=O)Oc1ccc(N(C)C)c(C)c1,0.068800,0.379288,0.499534,0.052378,3,1.519223,0.249534,qdf
Nc1cccc2ccccc12,0.499254,0.377613,0.049900,0.073233,1,1.522880,0.249254,qdf
Cc1ccc(C)c2ccccc12,0.314854,0.150567,0.035582,0.498996,4,1.607906,0.248996,qdf
OCCCC=C,0.203909,0.498924,0.033716,0.263451,2,1.640111,0.248924,qdf
COc2cnc1cncnc1n2,0.037605,0.338737,0.498289,0.125369,3,1.583334,0.248289,qdf
COc1ccc(cc1)N(=O)=O,0.355565,0.497761,0.106564,0.040110,2,1.561751,0.247761,qdf
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,0.379524,0.497354,0.049909,0.073214,2,1.523614,0.247354,qdf
CCC(C)C(=O)C,0.211433,0.257956,0.033590,0.497020,4,1.643987,0.247020,qdf
O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.219569,0.250106,0.496817,0.033508,3,1.645874,0.246817,qdf
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,0.211317,0.033589,0.496795,0.258298,3,1.644163,0.246795,qdf
CCOC(=O)C=Cc1ccccc1,0.262036,0.495897,0.208450,0.033616,2,1.644191,0.245897,qdf
CCCCCCCCC(=O)OC,0.333816,0.036641,0.494060,0.135482,3,1.596467,0.244060,qdf
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.086729,0.374660,0.494013,0.044598,3,1.539274,0.244013,qdf
c1ccc2c(c1)[nH]c3ccccc32,0.125099,0.343762,0.037621,0.493518,4,1.585569,0.243518,qdf
CCOC(=O)c1ccccc1C(=O)OCC,0.493299,0.380488,0.047354,0.078859,1,1.530691,0.243299,qdf
Nc2nc1[nH]cnc1c(=O)[nH]2,0.493174,0.059227,0.059983,0.387615,1,1.517936,0.243174,qdf
Cc1ccc2c(ccc3ccccc32)c1,0.294570,0.178799,0.034265,0.492366,4,1.633551,0.242366,qdf
Cc1cccc2c1ccc3ccccc32,0.133154,0.491813,0.036836,0.338198,2,1.595250,0.241813,qdf
CCOC(=O)CC,0.069032,0.386929,0.491805,0.052233,3,1.522252,0.241805,qdf
CNC(=O)Oc1ccccc1C(C)C,0.082284,0.046056,0.380654,0.491006,4,1.535285,0.241006,qdf
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,0.235481,0.490758,0.033353,0.240408,2,1.653272,0.240758,qdf
CC(C)=CCCC(O)(C)C=C,0.490446,0.055580,0.389804,0.064169,1,1.519877,0.240446,qdf
Oc2ncc1nccnc1n2,0.091200,0.490257,0.043331,0.375212,2,1.546112,0.240257,qdf
Cn1c(=O)n(C)c2nc[nH]c2c1=O,0.119773,0.038216,0.351764,0.490247,4,1.581086,0.240247,qdf
CCCCCCCCCCCCCCCCCCO,0.388844,0.069285,0.489792,0.052079,3,1.523120,0.239792,qdf
CCN2c1ncccc1N(CC)C(=O)c3cccnc23,0.038898,0.356943,0.489696,0.114463,3,1.575043,0.239696,qdf
Cc1ccc(O)cc1C,0.037596,0.489410,0.347746,0.125249,2,1.587792,0.239410,qdf
CC(C)(C)c1ccccc1,0.033356,0.249381,0.227974,0.489290,4,1.654151,0.239289,qdf
CC2=CC(=O)c1ccccc1C2=O,0.488801,0.136361,0.338285,0.036553,1,1.600216,0.238801,qdf
C1c2ccccc2c3ccccc13,0.196164,0.488151,0.033763,0.281922,2,1.646015,0.238151,qdf
CC(O)C(C)(C)C,0.487517,0.234328,0.244848,0.033307,1,1.656366,0.237517,qdf
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,0.040338,0.487235,0.105142,0.367285,2,1.564653,0.237235,qdf
CCC=C,0.486804,0.335146,0.036113,0.141938,1,1.606981,0.236804,qdf
Oc1ccc2ccccc2c1,0.287001,0.033801,0.193615,0.485582,4,1.646734,0.235582,qdf
CCCOC(C)C,0.206012,0.485243,0.033549,0.275196,2,1.652335,0.235243,qdf
C1CC=CC1,0.394243,0.052740,0.068215,0.484802,4,1.523926,0.234802,qdf
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.350003,0.128229,0.484489,0.037279,3,1.593494,0.234489,qdf
CCC(C)(C)C,0.135197,0.484252,0.343913,0.036639,2,1.601276,0.234251,qdf
Cc1cccc(C)c1O,0.225321,0.258674,0.482714,0.033291,3,1.659681,0.232714,qdf
CCOC(C)OCC,0.482525,0.350394,0.129976,0.037105,1,1.596359,0.232525,qdf
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.481736,0.394948,0.049703,0.073612,1,1.529243,0.231736,qdf
CC(C)C(C)(C)C,0.481637,0.071246,0.050945,0.396172,1,1.527170,0.231637,qdf
CCCCCC(C)O,0.143060,0.481409,0.339516,0.036015,2,1.610873,0.231409,qdf
C=CC=O,0.293760,0.480316,0.033801,0.192122,2,1.649718,0.230316,qdf
c1cncnc1,0.479825,0.275943,0.033425,0.210807,1,1.658271,0.229825,qdf
O=C1CCCCC1,0.309455,0.176630,0.479648,0.034267,3,1.640629,0.229648,qdf
C1CCC=CCC1,0.236130,0.479419,0.251258,0.033192,2,1.663967,0.229419,qdf
CCCCC(C)O,0.400106,0.479330,0.067092,0.053471,2,1.524710,0.229330,qdf
CCCCCCCCC(=O)OCC,0.270958,0.477514,0.033305,0.218222,2,1.662370,0.227514,qdf
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,0.477146,0.049026,0.398820,0.075008,1,1.531831,0.227146,qdf
Cc1ccccc1,0.042040,0.096480,0.475257,0.386223,3,1.557842,0.225257,qdf
Nc3ccc2cc1ccccc1cc2c3,0.042468,0.094618,0.388062,0.474852,4,1.555571,0.224852,qdf
c1ccccc1NC(=O)c2c(O)cccc2,0.271073,0.220872,0.033249,0.474806,4,1.665209,0.224806,qdf
Oc1ccc(cc1)N(=O)=O,0.047526,0.474508,0.399549,0.078417,2,1.536042,0.224508,qdf
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,0.405150,0.053833,0.066559,0.474459,4,1.525569,0.224459,qdf
CCCCOC,0.473989,0.389593,0.042678,0.093741,1,1.554693,0.223989,qdf
C1=Cc2cccc3cccc1c23,0.299488,0.193829,0.472971,0.033712,3,1.655524,0.222971,qdf
CCCCOC(=O)c1ccc(N)cc1,0.033458,0.472409,0.205349,0.288784,2,1.661559,0.222409,qdf
Cc1ccc(N)cc1,0.086207,0.396681,0.044745,0.472367,4,1.545648,0.222367,qdf
CC(O)c1ccccc1,0.406998,0.471580,0.051984,0.069438,2,1.528189,0.221580,qdf
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,0.146767,0.471055,0.346448,0.035730,2,1.619455,0.221055,qdf
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0.470538,0.036717,0.133946,0.358799,1,1.605865,0.220538,qdf
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,0.042905,0.092812,0.393769,0.470514,4,1.554434,0.220514,qdf
NNc1ccccc1,0.401423,0.470498,0.081892,0.046187,2,1.540919,0.220498,qdf
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C,0.470268,0.194602,0.033677,0.301453,1,1.657657,0.220268,qdf
CCCC,0.389898,0.469915,0.041574,0.098613,2,1.562111,0.219915,qdf
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,0.469763,0.164094,0.034745,0.331397,1,1.636348,0.219763,qdf
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7,0.143635,0.469279,0.035943,0.351142,2,1.616961,0.219279,qdf
CCCCCCC#C,0.407030,0.468570,0.075695,0.048705,2,1.534498,0.218570,qdf
CC1(C)C2CCC1(C)C(=O)C2,0.349033,0.468389,0.035718,0.146860,2,1.620686,0.218389,qdf
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,0.157025,0.339573,0.468302,0.035101,3,1.630698,0.218302,qdf
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23,0.053842,0.066544,0.411444,0.468169,4,1.526861,0.218169,qdf
Cc1cc(C)c(C)c(C)c1C,0.040810,0.388817,0.102439,0.467934,4,1.567643,0.217934,qdf
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O,0.334801,0.163237,0.467185,0.034778,3,1.636844,0.217185,qdf
COCOC,0.035416,0.346845,0.466252,0.151488,3,1.626256,0.216252,qdf
o1c2ccccc2c3ccccc13,0.081065,0.406495,0.465952,0.046489,3,1.540919,0.215952,qdf
c2ccc1[nH]ccc1c2,0.412570,0.465873,0.069774,0.051783,2,1.529558,0.215873,qdf
Cc1occc1C(=O)Nc2ccccc2,0.258901,0.465638,0.033004,0.242457,2,1.676252,0.215638,qdf
CCCCCCCCCCCCCCCCCCCCCCCCCC,0.385110,0.110585,0.464879,0.039427,3,1.579106,0.214879,qdf
Cc1cc2ccccc2cc1C,0.463928,0.237565,0.033006,0.265502,1,1.677048,0.213928,qdf
CCCCCCCCCC(C)O,0.046544,0.463863,0.080917,0.408677,2,1.541142,0.213863,qdf
Cc1ccc(cc1)N(=O)=O,0.389498,0.463699,0.040036,0.106768,2,1.574418,0.213699,qdf
CN(C)C(=O)NC1CC2CC1C3CCCC23,0.033803,0.188583,0.314090,0.463524,4,1.657999,0.213524,qdf
CCC(=O)CC,0.405843,0.463297,0.044782,0.086077,2,1.547486,0.213297,qdf
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23,0.056864,0.062580,0.463107,0.417449,3,1.525855,0.213107,qdf
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0.418153,0.056933,0.462416,0.062498,3,1.525932,0.212416,qdf
FC(F)(F)c1ccccc1,0.040597,0.461673,0.103562,0.394168,2,1.570661,0.211673,qdf
CCCCC(C)CC,0.460372,0.289852,0.216590,0.033185,1,1.674124,0.210372,qdf
c1ccc2cnccc2c1,0.221179,0.285724,0.033120,0.459977,4,1.675999,0.209977,qdf
Cc1cc(C)c(O)c(C)c1,0.041717,0.097910,0.400949,0.459423,4,1.563609,0.209423,qdf
CCCCC(=O)CCCC,0.229254,0.458698,0.279029,0.033020,2,1.679223,0.208698,qdf
CC(C)C=C,0.063242,0.458544,0.421899,0.056315,2,1.526695,0.208544,qdf
CCCC/C=C/C,0.458384,0.414914,0.079690,0.047012,1,1.540614,0.208384,qdf
COc2ncc1nccnc1n2,0.258126,0.458173,0.032898,0.250803,2,1.682756,0.208173,qdf
CCCCC(CC)C=O,0.457549,0.418422,0.049024,0.075006,1,1.535617,0.207549,qdf
CC(C)CC(C)C,0.457361,0.394382,0.039745,0.108512,1,1.578186,0.207361,qdf
Cc1ccccc1N(=O)=O,0.457003,0.374108,0.036870,0.132020,1,1.608154,0.207003,qdf
NC(=O)c1ccccc1,0.128662,0.456645,0.037191,0.377503,2,1.604199,0.206645,qdf
CCCCCCCCCCO,0.038876,0.390216,0.456580,0.114328,3,1.586036,0.206580,qdf
C1CCCCC1,0.037057,0.130043,0.376537,0.456363,4,1.605960,0.206363,qdf
OCC1OC(O)C(O)C(O)C1O,0.049533,0.456251,0.073947,0.420269,2,1.534711,0.206251,qdf
CCCC(C)(C)C,0.130025,0.037057,0.456228,0.376691,3,1.605970,0.206228,qdf
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2,0.365029,0.035946,0.143246,0.455779,4,1.621440,0.205779,qdf
c1(OC)ccc(CC=C)cc1,0.455538,0.264455,0.032877,0.247129,1,1.684561,0.205538,qdf
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,0.455259,0.224269,0.287425,0.033046,1,1.680080,0.205259,qdf
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,0.033001,0.284137,0.228037,0.454825,4,1.681501,0.204825,qdf
Nc1ccc(cc1)c2ccc(N)cc2,0.400771,0.040534,0.103891,0.454804,4,1.572500,0.204804,qdf
Cc1ccc2cc(C)ccc2c1,0.422038,0.049089,0.454006,0.074867,3,1.535889,0.204006,qdf
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O,0.034766,0.348914,0.453613,0.162707,3,1.642069,0.203613,qdf
Nc1cccc(c1)N(=O)=O,0.033129,0.453339,0.296317,0.217214,2,1.678722,0.203339,qdf
O=c1[nH]cnc2nc[nH]c12,0.453334,0.367037,0.035907,0.143722,1,1.622718,0.203334,qdf
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2,0.111857,0.039227,0.396042,0.452874,4,1.583542,0.202874,qdf
c1ccc2c(c1)ccc3c4ccccc4ccc23,0.452688,0.323554,0.033714,0.190045,1,1.664476,0.202688,qdf
Oc1cccc2ncccc12,0.144301,0.367272,0.452563,0.035865,3,1.623589,0.202563,qdf
Nc1ncnc2nc[nH]c12,0.415499,0.452344,0.044217,0.087939,2,1.551561,0.202344,qdf
O=C2NC(=O)C1(CC1)C(=O)N2,0.451959,0.170312,0.034411,0.343317,1,1.649561,0.201959,qdf
Nc1ccccc1O,0.451165,0.077687,0.423321,0.047827,1,1.539193,0.201165,qdf
C1OC(O)C(O)C(O)C1O,0.233453,0.032916,0.282941,0.450691,4,1.685639,0.200691,qdf
Fc1ccccc1,0.034231,0.450657,0.340506,0.174605,2,1.653723,0.200657,qdf
O=C1NC(=O)C(=O)C(=O)N1,0.450512,0.042535,0.412661,0.094293,1,1.560192,0.200512,qdf
C=CCC=C,0.429677,0.064891,0.055027,0.450404,4,1.528188,0.200404,qdf
C1CCCCCC1,0.449488,0.431111,0.057113,0.062288,1,1.527197,0.199488,qdf
c1nccc(C(=O)NN)c1,0.032946,0.288480,0.449273,0.229302,3,1.685399,0.199273,qdf
CC(C)CC(C)(C)C,0.225302,0.448612,0.293099,0.032987,2,1.684522,0.198612,qdf
c1cccc2c3c(C)cc4ccccc4c3ccc12,0.042580,0.414803,0.448517,0.094100,3,1.560169,0.198517,qdf
Cc2ncc1nccnc1n2,0.326806,0.448083,0.033656,0.191455,2,1.667536,0.198083,qdf
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O,0.277018,0.032829,0.242099,0.448054,4,1.689210,0.198054,qdf
OCc1ccccc1,0.447502,0.433272,0.060487,0.058738,1,1.526946,0.197502,qdf
CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.447499,0.155242,0.362106,0.035153,1,1.636787,0.197499,qdf
CCOc1ccccc1,0.082704,0.424113,0.447289,0.045894,3,1.545428,0.197289,qdf
CCCC(O)CC,0.430290,0.447061,0.050397,0.072252,2,1.533872,0.197061,qdf
NC(=O)c1ccccc1O,0.446350,0.433990,0.055892,0.063767,1,1.527883,0.196350,qdf
CC(C)OC=O,0.445918,0.098060,0.041681,0.414341,1,1.565838,0.195918,qdf
COc1ccccc1N(=O)=O,0.155775,0.035119,0.445240,0.363866,3,1.637996,0.195240,qdf
O=C1NC(=O)c2ccccc12,0.038220,0.445194,0.119285,0.397301,2,1.594753,0.195194,qdf
OC(C(=O)c1ccccc1)c2ccccc2,0.130210,0.037028,0.444918,0.387844,3,1.608842,0.194918,qdf
CC=CC=O,0.318585,0.203563,0.444515,0.033337,3,1.676740,0.194515,qdf
CC#N,0.032746,0.444373,0.253278,0.269603,2,1.693147,0.194373,qdf
COc2cnc1ncncc1n2,0.039565,0.407222,0.109606,0.443607,4,1.581958,0.193607,qdf
CCCCC#C,0.442721,0.437958,0.061660,0.057661,1,1.527291,0.192721,qdf
CCCCCCCC(=O)C,0.222566,0.032984,0.302229,0.442220,4,1.687105,0.192221,qdf
O(c1ccccc1)c2ccccc2,0.442172,0.355569,0.167759,0.034501,1,1.650665,0.192172,qdf
CCCCCCCCCCCCCCCCCCCC,0.441879,0.094372,0.042514,0.421235,1,1.561138,0.191879,qdf
Cc1ccccc1O,0.032731,0.249312,0.441116,0.276841,3,1.694890,0.191116,qdf
CC(C)=CCC/C(C)=C\CO,0.294545,0.231677,0.440915,0.032863,3,1.691047,0.190915,qdf
CN(C)C(=O)C(c1ccccc1)c2ccccc2,0.058472,0.060770,0.440099,0.440660,4,1.527146,0.190660,qdf
c1ccncc1,0.035469,0.374465,0.440185,0.149880,3,1.633007,0.190185,qdf
CCCCCC#C,0.271871,0.439773,0.032696,0.255660,2,1.696461,0.189773,qdf
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,0.115529,0.406297,0.038703,0.439472,4,1.590511,0.189472,qdf
CCc1cccc2ccccc12,0.437715,0.033147,0.317758,0.211380,1,1.684148,0.187715,qdf
CCCC(C)(COC(N)=O)COC(N)=O,0.037796,0.401689,0.437681,0.122834,3,1.600509,0.187681,qdf
CC(C)C(C)C,0.034976,0.370401,0.436532,0.158092,3,1.642652,0.186532,qdf
c1ccc2ncccc2c1,0.436321,0.084772,0.045194,0.433713,1,1.548506,0.186321,qdf
c1cc2ccc3cccc4ccc(c1)c2c34,0.436197,0.280970,0.032686,0.250147,1,1.698098,0.186197,qdf
CC(C)C1CCC(C)CC1O,0.250673,0.280588,0.436056,0.032682,3,1.698263,0.186056,qdf
CCCC(=O)C,0.435585,0.228625,0.302924,0.032867,1,1.692856,0.185585,qdf
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,0.434112,0.434112,0.087401,0.044375,1,1.551965,0.184112,qdf
Oc1cccc(c1)N(=O)=O,0.033688,0.433757,0.188852,0.343703,2,1.671178,0.183757,qdf
CCCC(O)CCC,0.035123,0.155421,0.375728,0.433728,4,1.640436,0.183728,qdf
Cc1cccc(c1)N(=O)=O,0.266860,0.433280,0.267241,0.032618,2,1.701247,0.183280,qdf
CC(=O)Nc1ccc(cc1)N(=O)=O,0.341773,0.193086,0.431584,0.033557,3,1.675042,0.181584,qdf
Nc1ccc(cc1)N(=O)=O,0.109845,0.429694,0.420936,0.039525,2,1.583344,0.179694,qdf
c2ccc1ocnc1c2,0.324902,0.033079,0.213096,0.428924,4,1.688745,0.178924,qdf
c2ccc1NCCc1c2,0.187162,0.033727,0.351736,0.427375,4,1.671775,0.177375,qdf
CCc1ccc(CC)cc1,0.426989,0.116338,0.418080,0.038592,1,1.592512,0.176989,qdf
CCCCC(=O)OC,0.033200,0.426135,0.206691,0.333973,2,1.686032,0.176135,qdf
CCNc1nc(NC(C)(C)C)nc(OC)n1,0.425834,0.033716,0.187393,0.353058,1,1.672375,0.175834,qdf
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C,0.423876,0.111628,0.425243,0.039253,3,1.585934,0.175243,qdf
C=Cc1ccccc1,0.138205,0.400668,0.036306,0.424822,4,1.621639,0.174822,qdf
CCOCCOCC,0.423841,0.118567,0.419290,0.038303,1,1.595676,0.173841,qdf
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,0.423415,0.032531,0.278984,0.265069,1,1.707317,0.173415,qdf
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,0.291549,0.032578,0.252643,0.423230,4,1.705826,0.173230,qdf
CN(C)c1nc(nc(n1)N(C)C)N(C)C,0.227803,0.316386,0.422996,0.032815,3,1.698262,0.172996,qdf
CC1CCCO1,0.260036,0.422346,0.285080,0.032537,2,1.707440,0.172346,qdf
COC(=O)c1ccc(O)cc1,0.133302,0.421984,0.036727,0.407987,2,1.615570,0.171984,qdf
CCC1(C(=O)NCNC1=O)c2ccccc2,0.036808,0.408945,0.421827,0.132420,3,1.614429,0.171827,qdf
O=C1NC(=O)NC(=O)C1(C)CC=C,0.335947,0.421504,0.209421,0.033128,2,1.689237,0.171504,qdf
CC(=O)Nc1ccc(O)cc1,0.218418,0.420690,0.327939,0.032953,2,1.694637,0.170690,qdf
COC(=O)c1cccnc1,0.420334,0.037922,0.121708,0.420035,1,1.600055,0.170334,qdf
Cc2cnc1cncnc1n2,0.419890,0.255789,0.291782,0.032539,1,1.708101,0.169890,qdf
C1CCc2ccccc2C1,0.173554,0.418521,0.373713,0.034213,2,1.661681,0.168521,qdf
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,0.032764,0.319770,0.417506,0.229960,3,1.701323,0.167506,qdf
CCC(C)C,0.366475,0.182780,0.416889,0.033857,3,1.670472,0.166889,qdf
CCNc1nc(NC(C)C)nc(OC)n1,0.416677,0.410858,0.135974,0.036490,1,1.619218,0.166677,qdf
CC(C)C(C)O,0.211174,0.033078,0.416517,0.339231,3,1.691821,0.166517,qdf
Cc1cccc2c1Cc3ccccc32,0.238884,0.415113,0.032646,0.313357,2,1.705752,0.165113,qdf
COC(=O)c1cc(O)c(O)c(O)c1,0.235267,0.413504,0.318548,0.032680,2,1.704995,0.163504,qdf
O=C2NC(=O)C1(CCC1)C(=O)N2,0.032874,0.221517,0.412424,0.333186,3,1.698952,0.162424,qdf
CCCC(=C)C,0.035253,0.152996,0.399670,0.412081,4,1.640377,0.162081,qdf
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,0.032476,0.300562,0.410294,0.256669,3,1.712759,0.160294,qdf
CCCCOCCO,0.304510,0.409114,0.032487,0.253889,2,1.712630,0.159115,qdf
O=C1CCC(=O)N1,0.407752,0.033104,0.209017,0.350127,1,1.692630,0.157752,qdf
CCOC(=O)C,0.377390,0.182460,0.406292,0.033857,3,1.671694,0.156292,qdf
O=c1[nH]cnc2[nH]ncc12,0.391941,0.406147,0.034475,0.167436,2,1.656782,0.156147,qdf
COC(=O)C,0.153416,0.406012,0.035226,0.405345,2,1.641010,0.156012,qdf
CC/C=C\C,0.033461,0.405394,0.366402,0.194744,2,1.682470,0.155394,qdf
C1c2ccccc2c3ccc4ccccc4c13,0.405071,0.376502,0.184648,0.033779,1,1.673824,0.155071,qdf
CC(C)C1CCC(C)CC1=O,0.032894,0.219086,0.344652,0.403369,4,1.699929,0.153369,qdf
Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O,0.401374,0.292369,0.273904,0.032354,1,1.719178,0.151374,qdf
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0.167732,0.034460,0.400983,0.396825,3,1.657266,0.150983,qdf
Cc1ccc(cc1N(=O)=O)N(=O)=O,0.032413,0.259221,0.400784,0.307583,3,1.717111,0.150784,qdf
OC1CCCCC1,0.340036,0.400093,0.227120,0.032751,2,1.705167,0.150093,qdf
CC=C(C)C,0.175171,0.391363,0.034134,0.399333,4,1.665085,0.149333,qdf
NC(=O)NCc1ccccc1,0.373829,0.397671,0.033445,0.195055,2,1.683611,0.147671,qdf
Cc1ccccc1n3c(C)nc2ccccc2c3=O,0.397020,0.307187,0.032371,0.263422,1,1.719375,0.147020,qdf
c1ccccc1C(O)c2ccccc2,0.032313,0.281745,0.289160,0.396782,4,1.721660,0.146782,qdf
OCC(O)C(O)C(O)C(O)CO,0.187795,0.033668,0.383633,0.394904,4,1.677423,0.144904,qdf
C1CCCCCCC1,0.391816,0.226718,0.348725,0.032742,1,1.706559,0.141816,qdf
Cc1c[nH]c2ccccc12,0.032363,0.260925,0.315151,0.391561,4,1.720597,0.141561,qdf
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O,0.390672,0.299172,0.277872,0.032284,1,1.723858,0.140672,qdf
CCC1(CCC(=O)NC1=O)c2ccccc2,0.390084,0.265188,0.032332,0.312397,1,1.722047,0.140084,qdf
Cc1ccc(O)cc1,0.236763,0.388356,0.342293,0.032589,2,1.712434,0.138356,qdf
c1ccoc1,0.387521,0.205141,0.374167,0.033171,1,1.692467,0.137521,qdf
Cc1ccccc1C,0.258092,0.322151,0.387388,0.032368,3,1.720984,0.137388,qdf
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,0.240160,0.032540,0.342156,0.385144,4,1.714605,0.135144,qdf
N(=Nc1ccccc1)c2ccccc2,0.383934,0.199521,0.033315,0.383229,1,1.687986,0.133934,qdf
c1ccnnc1,0.201029,0.383151,0.033275,0.382545,2,1.689256,0.133151,qdf
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,0.032243,0.383094,0.304953,0.279710,2,1.726644,0.133094,qdf
CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,0.032534,0.348050,0.239972,0.379444,4,1.715327,0.129444,qdf
O=C(c1ccccc1)c2ccccc2,0.032698,0.361222,0.228466,0.377614,4,1.709177,0.127614,qdf
NC(=O)c1cccnc1,0.246447,0.032451,0.375284,0.345818,3,1.718867,0.125284,qdf
O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,0.276098,0.316638,0.375039,0.032225,3,1.728311,0.125039,qdf
CCCOC=O,0.221400,0.374354,0.371427,0.032819,2,1.704752,0.124354,qdf
c1ccc2cc3ccccc3cc2c1,0.276498,0.317536,0.032220,0.373747,4,1.728682,0.123747,qdf
Cn1cnc2n(C)c(=O)[nH]c(=O)c12,0.331269,0.264003,0.372440,0.032287,3,1.725878,0.122440,qdf
CCOC=O,0.371308,0.285137,0.032182,0.311373,1,1.730564,0.121308,qdf
COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,0.032448,0.246316,0.350083,0.371153,4,1.719210,0.121153,qdf
Nc1ccccc1N(=O)=O,0.262680,0.032294,0.370948,0.334078,3,1.725694,0.120948,qdf
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.032707,0.370727,0.227782,0.368785,2,1.708990,0.120727,qdf
Cc1c[nH]c(=O)[nH]c1=O,0.363223,0.032599,0.369520,0.234659,3,1.713191,0.119520,qdf
CCc1ccc2ccccc2c1,0.258959,0.339633,0.032321,0.369087,4,1.724663,0.119087,qdf
COc1ccc(C=CC)cc1,0.283793,0.368971,0.315059,0.032178,2,1.730928,0.118970,qdf
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,0.245545,0.353491,0.032455,0.368509,4,1.719026,0.118509,qdf
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,0.326158,0.278315,0.032185,0.363341,4,1.730991,0.113341,qdf
CC(C)O,0.032382,0.353260,0.362559,0.251799,3,1.722238,0.112559,qdf
CCCCCOC(=O)CC,0.319531,0.032152,0.362245,0.286072,3,1.732572,0.112245,qdf
CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C,0.032432,0.247293,0.360526,0.359750,3,1.720131,0.110526,qdf
C=C,0.278435,0.359711,0.329677,0.032178,2,1.731506,0.109711,qdf
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23,0.257481,0.359550,0.032325,0.350645,2,1.724804,0.109550,qdf
CCC#CCC,0.357309,0.334664,0.275839,0.032188,1,1.731126,0.107309,qdf
CCCN(=O)=O,0.347465,0.315709,0.304745,0.032080,1,1.736655,0.097465,qdf
