smiles,w1,w2,w3,w4,top_slot,entropy_bits,top_minus_uniform,source
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O,0.349419,0.061603,0.057740,0.531237,4,1.500106,0.281237,qdf
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,0.034161,0.231330,0.203306,0.531203,4,1.607043,0.281203,qdf
CC,0.172784,0.034783,0.530707,0.261726,3,1.597410,0.280707,qdf
COC(=O)C,0.237596,0.199312,0.528923,0.034168,3,1.608866,0.278923,qdf
CCCCCC(=O)OC,0.528526,0.048056,0.077252,0.346166,1,1.511848,0.278526,qdf
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0.528447,0.345310,0.078853,0.047391,1,1.513435,0.278447,qdf
CC(C)CC(C)(C)C,0.205355,0.232371,0.034091,0.528183,4,1.610822,0.278183,qdf
CCC1(C(=O)NCNC1=O)c2ccccc2,0.034149,0.199672,0.238184,0.527994,4,1.609975,0.277994,qdf
c2ccc1[nH]ncc1c2,0.198404,0.527743,0.034162,0.239690,2,1.609964,0.277743,qdf
CC(=C)C,0.041915,0.527381,0.097393,0.333311,2,1.534196,0.277381,qdf
Nc1ccc(cc1)N(=O)=O,0.086378,0.526343,0.044745,0.342534,2,1.522546,0.276343,qdf
O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,0.049231,0.074642,0.526048,0.350079,3,1.510937,0.276048,qdf
Oc1ccc(cc1)c2ccccc2,0.290437,0.525890,0.147775,0.035897,2,1.585590,0.275890,qdf
Cc1cncc(C)c1,0.034358,0.186139,0.525813,0.253690,3,1.608225,0.275813,qdf
Cc2cnc1cncnc1n2,0.113868,0.321454,0.039070,0.525608,4,1.553742,0.275608,qdf
Nc1nc(O)nc2nc[nH]c12,0.084510,0.525320,0.045334,0.344835,2,1.521149,0.275320,qdf
COc1ccccc1N(=O)=O,0.233186,0.523584,0.033982,0.209247,2,1.616579,0.273584,qdf
CC1=CCC(CC1)C(C)=C,0.355521,0.052261,0.523201,0.069017,3,1.508126,0.273201,qdf
O=C1NC(=O)NC(=O)C1(CC)C(C)CC,0.311558,0.037377,0.128465,0.522600,4,1.571000,0.272600,qdf
C(Cc1ccccc1)c2ccccc2,0.522236,0.134221,0.306686,0.036857,1,1.576794,0.272236,qdf
CC1=CCCCC1,0.277486,0.034953,0.521694,0.165866,3,1.601970,0.271694,qdf
CC1CCCCC1,0.306049,0.036739,0.135608,0.521605,4,1.578558,0.271605,qdf
COc1ncnc2nccnc12,0.102072,0.335464,0.521506,0.040957,3,1.543293,0.271506,qdf
N(=Nc1ccccc1)c2ccccc2,0.520949,0.174992,0.269445,0.034613,1,1.607879,0.270949,qdf
O=C1NC(=O)NC(=O)C1(CC)CC,0.351650,0.081400,0.046402,0.520548,4,1.520636,0.270548,qdf
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.313989,0.520297,0.128334,0.037380,2,1.572539,0.270297,qdf
CCCCCC(C)O,0.350775,0.083706,0.519927,0.045593,3,1.523429,0.269927,qdf
Cc1cc2c3ccccc3ccc2c4ccccc14,0.519448,0.209678,0.033912,0.236962,1,1.621209,0.269448,qdf
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O,0.163750,0.035023,0.519278,0.281949,3,1.602728,0.269278,qdf
c1cncnc1,0.089591,0.347778,0.043799,0.518831,4,1.530574,0.268831,qdf
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,0.041410,0.099719,0.518762,0.340109,3,1.542274,0.268762,qdf
O=N(=O)c1ccc(cc1)N(=O)=O,0.146351,0.518661,0.035943,0.299045,2,1.590267,0.268661,qdf
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.059557,0.362938,0.059661,0.517844,4,1.507355,0.267844,qdf
c1ccc2ncccc2c1,0.287478,0.159748,0.517582,0.035192,3,1.601441,0.267582,qdf
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.043419,0.348483,0.090993,0.517105,4,1.533153,0.267105,qdf
c1(O)cc(O)ccc1CCCCCC,0.044958,0.085644,0.352298,0.517099,4,1.527119,0.267099,qdf
c1c(OC)c(OC)C2C(=O)OCC2c1,0.137250,0.516526,0.309641,0.036582,2,1.583835,0.266526,qdf
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23,0.043722,0.516411,0.350008,0.089860,2,1.532246,0.266411,qdf
CN(C)C(=O)Nc1ccccc1,0.044568,0.086907,0.352508,0.516017,4,1.529119,0.266017,qdf
Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O,0.515485,0.047946,0.077470,0.359099,1,1.519391,0.265485,qdf
c1ccc2c(c1)[nH]c3ccccc32,0.091296,0.043336,0.515135,0.350233,3,1.534601,0.265135,qdf
CN(C)C(=O)NC1CCCCCCC1,0.363467,0.069622,0.515021,0.051890,3,1.512863,0.265021,qdf
CCCOCCC,0.091838,0.514928,0.350038,0.043196,2,1.535342,0.264928,qdf
Nc1ccc(cc1)c2ccc(N)cc2,0.513985,0.299599,0.150770,0.035645,1,1.597498,0.263985,qdf
CC1CCCO1,0.265025,0.188567,0.512256,0.034152,3,1.622332,0.262256,qdf
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,0.033731,0.233634,0.220430,0.512206,4,1.630299,0.262206,qdf
CCCCC(=O)OCC,0.511997,0.278784,0.034546,0.174673,1,1.615652,0.261997,qdf
NC(=O)c1cnccn1,0.365385,0.076183,0.509929,0.048503,3,1.520914,0.259929,qdf
Cc1cc(C)c(C)c(C)c1C,0.047452,0.364767,0.078644,0.509136,4,1.523728,0.259136,qdf
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34,0.098900,0.350985,0.041557,0.508557,4,1.547090,0.258557,qdf
CCCCCCCC(=O)OC,0.042823,0.093284,0.355556,0.508337,4,1.540536,0.258337,qdf
CC(C)CO,0.038670,0.116440,0.506620,0.338270,3,1.568678,0.256620,qdf
NNc1ccccc1,0.374249,0.506516,0.060520,0.058715,2,1.512756,0.256516,qdf
CNC(=O)Oc1ccc(N(C)C)c(C)c1,0.033809,0.505262,0.258532,0.202397,2,1.633856,0.255262,qdf
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,0.033828,0.201228,0.259700,0.505245,4,1.633506,0.255245,qdf
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,0.504833,0.044918,0.085723,0.364526,1,1.533439,0.254833,qdf
CCC(=O)C,0.045563,0.083741,0.504618,0.366078,3,1.531303,0.254618,qdf
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,0.504387,0.361263,0.090934,0.043416,1,1.539711,0.254387,qdf
Cc1cc2ccccc2cc1C,0.310768,0.150955,0.502701,0.035576,3,1.605778,0.252701,qdf
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,0.168468,0.034707,0.502316,0.294509,3,1.619520,0.252316,qdf
O=C1NC(=O)NC(=O)C1(C)C,0.366907,0.044453,0.501408,0.087232,3,1.536743,0.251408,qdf
CN(=O)=O,0.034618,0.500999,0.170517,0.293867,2,1.621888,0.250999,qdf
CCCCCCCCC,0.034392,0.176721,0.287927,0.500960,4,1.625847,0.250960,qdf
CNC(=O)Oc1ccccc1C(C)C,0.047816,0.077746,0.499694,0.374744,3,1.527022,0.249694,qdf
C/C1CCCCC1\C,0.080366,0.374394,0.046766,0.498474,4,1.530272,0.248474,qdf
COc2ncc1nccnc1n2,0.117027,0.346522,0.497877,0.038574,3,1.574119,0.247877,qdf
O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,0.172328,0.296600,0.034520,0.496552,4,1.626371,0.246552,qdf
COC=O,0.382247,0.070230,0.496000,0.051523,3,1.521640,0.246000,qdf
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.125379,0.494675,0.037594,0.342352,2,1.585282,0.244675,qdf
c2c(C)cc1nc(C)ccc1c2,0.309829,0.494184,0.034995,0.160993,2,1.619743,0.244184,qdf
Cc2c(N)c(=O)n(c1ccccc1)n2C,0.046792,0.379148,0.080290,0.493770,4,1.532048,0.243770,qdf
C=CC#N,0.493545,0.068741,0.385302,0.052413,1,1.521434,0.243545,qdf
CCC=C,0.255502,0.033473,0.218053,0.492972,4,1.649182,0.242972,qdf
CC(=O)Nc1ccccc1,0.370877,0.042704,0.093696,0.492723,4,1.548198,0.242723,qdf
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,0.379731,0.490816,0.083983,0.045470,2,1.537293,0.240816,qdf
O=N(=O)c1ccccc1N(=O)=O,0.049068,0.385652,0.490353,0.074927,3,1.527769,0.240353,qdf
Cc1cc(C)c(O)c(C)c1,0.161169,0.034966,0.313853,0.490012,4,1.622567,0.240012,qdf
CC(C)CCO,0.489705,0.194537,0.281947,0.033811,1,1.644068,0.239705,qdf
CCC1(CCC(=O)NC1=O)c2ccccc2,0.059725,0.059480,0.394988,0.485807,4,1.520304,0.235807,qdf
CC(C)COC=O,0.260406,0.033365,0.220545,0.485684,4,1.656180,0.235684,qdf
CCCOC=O,0.395168,0.485610,0.058865,0.060356,2,1.520393,0.235610,qdf
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,0.033425,0.266509,0.214702,0.485365,4,1.655028,0.235365,qdf
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,0.485129,0.360834,0.038783,0.115254,1,1.577991,0.235129,qdf
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O,0.208797,0.272652,0.485048,0.033503,3,1.653474,0.235048,qdf
Oc2ccc1ncccc1c2,0.484960,0.119832,0.357009,0.038199,1,1.583558,0.234960,qdf
COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,0.061909,0.057443,0.483276,0.397372,3,1.521320,0.233276,qdf
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C,0.039623,0.482922,0.109435,0.368019,2,1.571719,0.232922,qdf
O=C(Nc1ccccc1)Nc2ccccc2,0.102222,0.375041,0.481874,0.040863,3,1.563019,0.231874,qdf
Oc1ccncc1,0.480705,0.033246,0.257696,0.228353,1,1.661922,0.230705,qdf
CCCCCCCCCCCCO,0.397489,0.051221,0.070752,0.480539,4,1.527063,0.230539,qdf
c1ccc2ccccc2c1,0.479925,0.272019,0.033372,0.214685,1,1.659443,0.229925,qdf
CCCCC=C,0.245221,0.241933,0.479663,0.033184,3,1.664028,0.229663,qdf
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,0.332891,0.479487,0.152213,0.035409,2,1.620772,0.229487,qdf
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C,0.038711,0.115716,0.478594,0.366979,3,1.581171,0.228594,qdf
CCC,0.477966,0.034161,0.179432,0.308441,1,1.643583,0.227966,qdf
CCCCOC=O,0.353403,0.477416,0.132303,0.036877,2,1.601221,0.227416,qdf
CC(C)CC(C)O,0.033647,0.197729,0.291447,0.477178,4,1.654753,0.227178,qdf
c1ccccc1C(O)c2ccccc2,0.476737,0.293419,0.033680,0.196164,1,1.654273,0.226737,qdf
OC(C(=O)c1ccccc1)c2ccccc2,0.088219,0.476399,0.044144,0.391238,2,1.547052,0.226399,qdf
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,0.373540,0.039355,0.111135,0.475970,4,1.576404,0.225970,qdf
C1OC(O)C(O)C(O)C1O,0.360798,0.475786,0.125917,0.037498,2,1.594553,0.225786,qdf
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,0.286953,0.203995,0.033506,0.475546,4,1.658786,0.225546,qdf
O=N(=O)c1ccccc1,0.033161,0.259996,0.475096,0.231747,3,1.667208,0.225096,qdf
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,0.045492,0.474887,0.395727,0.083894,2,1.542205,0.224887,qdf
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,0.151103,0.338683,0.035462,0.474751,4,1.622070,0.224751,qdf
c1ccc2cnccc2c1,0.037682,0.474560,0.363573,0.124185,2,1.592975,0.224560,qdf
CCCCC(C)CC,0.122426,0.473695,0.037877,0.366002,2,1.591187,0.223695,qdf
C(c1ccccc1)c2ccccc2,0.389992,0.042603,0.473356,0.094049,3,1.555265,0.223356,qdf
ON=Cc1ccc(o1)N(=O)=O,0.196469,0.296744,0.473138,0.033649,3,1.656828,0.223138,qdf
CCCCC(=O)C,0.067928,0.052921,0.472450,0.406700,3,1.526900,0.222450,qdf
CCOC(=O)c1ccccc1,0.472162,0.267894,0.226778,0.033166,1,1.668689,0.222162,qdf
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.033165,0.226869,0.472128,0.267839,3,1.668735,0.222128,qdf
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,0.250803,0.033078,0.244075,0.472044,4,1.670946,0.222044,qdf
CC2=CC(=O)c1ccccc1C2=O,0.374014,0.472008,0.115207,0.038771,2,1.582876,0.222008,qdf
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,0.054074,0.066210,0.471845,0.407870,3,1.525933,0.221846,qdf
CCCC(=O)OCC,0.188161,0.033857,0.306175,0.471807,4,1.652959,0.221807,qdf
CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O),0.123138,0.037792,0.367968,0.471102,4,1.592980,0.221102,qdf
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,0.470228,0.319541,0.034247,0.175985,1,1.645629,0.220228,qdf
NC(N)=NC#N,0.399969,0.084658,0.045237,0.470136,4,1.544296,0.220136,qdf
Cn1c(=O)n(C)c2nc[nH]c2c1=O,0.133655,0.469968,0.359635,0.036741,2,1.605752,0.219968,qdf
CC/C=C/C,0.094955,0.392715,0.469944,0.042386,3,1.557346,0.219944,qdf
Cc1ccnc(C)c1,0.051508,0.469678,0.070245,0.408568,2,1.529222,0.219678,qdf
O=C2NC(=O)C1(CC1)C(=O)N2,0.382308,0.469402,0.039750,0.108540,2,1.575184,0.219402,qdf
CCCC(C)(O)CC,0.035060,0.157808,0.338110,0.469022,4,1.631095,0.219022,qdf
c1cC2C(=O)NC(=O)C2cc1,0.033917,0.185610,0.468990,0.311483,3,1.653014,0.218990,qdf
O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.033035,0.241738,0.468099,0.257128,3,1.674171,0.218099,qdf
OC1CCCCCCC1,0.467338,0.073228,0.049893,0.409541,1,1.532307,0.217338,qdf
COCOC,0.466874,0.088499,0.400568,0.044059,1,1.549795,0.216874,qdf
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,0.061407,0.414232,0.057887,0.466473,4,1.525018,0.216473,qdf
CC(C)=CCC/C(C)=C\CO,0.413584,0.054431,0.466279,0.065705,3,1.526711,0.216279,qdf
CC1=CC(=O)CC(C)(C)C1,0.464695,0.403383,0.044319,0.087603,1,1.549124,0.214695,qdf
CC(C)OC(C)C,0.087548,0.464456,0.044336,0.403661,2,1.549103,0.214456,qdf
c3ccc2c(O)c1ccccc1cc2c3,0.226907,0.464409,0.033092,0.275592,2,1.674584,0.214409,qdf
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C,0.463980,0.341948,0.159095,0.034977,1,1.634542,0.213980,qdf
C1N(C(=O)NCC(C)C)C(=O)NC1,0.070777,0.051204,0.462625,0.415394,3,1.530919,0.212625,qdf
Cc1cc(no1)C(=O)NNCc2ccccc2,0.035713,0.462393,0.146727,0.355167,2,1.622917,0.212393,qdf
c1ccc2c(c1)ccc3c4ccccc4ccc23,0.240106,0.032972,0.461929,0.264993,3,1.678936,0.211929,qdf
Cn1cnc2n(C)c(=O)[nH]c(=O)c12,0.046422,0.411358,0.081241,0.460979,4,1.542021,0.210979,qdf
CCCCCCCCCCCCCCCCCCO,0.460634,0.414943,0.075739,0.048684,1,1.535944,0.210634,qdf
C=CC=O,0.281867,0.033084,0.460506,0.224543,3,1.676691,0.210506,qdf
CCCN(=O)=O,0.156990,0.460168,0.347762,0.035081,2,1.634123,0.210168,qdf
Nc1cccc2ccccc12,0.420465,0.055522,0.459772,0.064241,3,1.526954,0.209772,qdf
c1(OC)ccc(CC=C)cc1,0.283179,0.459653,0.224086,0.033082,2,1.677134,0.209653,qdf
CCOC(=O)N,0.409621,0.458450,0.087615,0.044314,2,1.550278,0.208450,qdf
CCCC(O)CCC,0.399955,0.458331,0.100542,0.041172,2,1.567338,0.208331,qdf
CCCCCCCO,0.082825,0.045853,0.413357,0.457965,4,1.544382,0.207965,qdf
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,0.048884,0.457771,0.418041,0.075303,2,1.535894,0.207771,qdf
C1CCc2ccccc2C1,0.418719,0.048644,0.456811,0.075826,3,1.536561,0.206811,qdf
CCC(C)CO,0.405341,0.097392,0.041828,0.455440,4,1.563636,0.205440,qdf
CCN2c1ncccc1N(C)C(=O)c3cccnc23,0.033122,0.218576,0.455272,0.293030,3,1.678084,0.205272,qdf
CC(C)=CCCC(C)=CC(=O),0.318950,0.192308,0.455082,0.033660,3,1.664802,0.205082,qdf
CCC(C)(C)CO,0.301403,0.454527,0.210829,0.033242,2,1.675287,0.204527,qdf
Cc1ccccc1,0.076958,0.420418,0.454484,0.048140,3,1.538049,0.204484,qdf
CC(C)CC(=O)C,0.078347,0.047551,0.420285,0.453817,4,1.539663,0.203817,qdf
CCCCCC(O)CC,0.033635,0.192971,0.319869,0.453524,4,1.665997,0.203524,qdf
CC(C)C1CCC(C)CC1O,0.453110,0.120008,0.038137,0.388744,1,1.594190,0.203110,qdf
CCOC(=O)c1ccccc1C(=O)OCC,0.391067,0.453062,0.117409,0.038462,2,1.590827,0.203062,qdf
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,0.036669,0.134183,0.452419,0.376729,3,1.611984,0.202419,qdf
Oc1ccccc1O,0.033046,0.451524,0.293186,0.222244,2,1.681714,0.201524,qdf
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,0.107061,0.403010,0.449950,0.039979,3,1.577604,0.199950,qdf
c1nccc(C(=O)NN)c1,0.186622,0.033806,0.449779,0.329793,3,1.663414,0.199779,qdf
CCC(=C)C,0.105165,0.449565,0.404966,0.040303,2,1.575089,0.199565,qdf
Oc2ccc1CCCCc1c2,0.329280,0.188439,0.448536,0.033746,3,1.665249,0.198536,qdf
CCOc1ccc(NC(N)=O)cc1,0.034614,0.165569,0.352198,0.447619,4,1.646866,0.197619,qdf
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,0.391411,0.037752,0.123276,0.447562,4,1.599537,0.197562,qdf
COC(=O)C=C,0.046708,0.080474,0.425743,0.447075,4,1.542739,0.197075,qdf
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C,0.042923,0.417600,0.092704,0.446772,4,1.558469,0.196772,qdf
O=c1cc[nH]c(=O)[nH]1,0.431803,0.446467,0.070193,0.051537,2,1.532066,0.196467,qdf
O=C1NC(=O)NC(=O)C1(CC)C(C)C,0.445830,0.076665,0.429238,0.048267,1,1.538450,0.195830,qdf
CCNc1nc(NC(C)(C)C)nc(OC)n1,0.445727,0.248385,0.273112,0.032776,1,1.691716,0.195727,qdf
CCCCc1ccccc1,0.040109,0.444886,0.106279,0.408726,2,1.577244,0.194886,qdf
Fc1ccc(F)cc1,0.144155,0.375856,0.035863,0.444126,4,1.625673,0.194126,qdf
CC(C)C(=O)C(C)C,0.037766,0.123122,0.396760,0.442352,4,1.600239,0.192352,qdf
COc1ccccc1OCC(O)COC(N)=O,0.036655,0.442207,0.134223,0.386915,2,1.614330,0.192207,qdf
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C,0.357763,0.441250,0.166426,0.034561,2,1.649692,0.191250,qdf
C1CCOCC1,0.434056,0.077453,0.440565,0.047925,3,1.539528,0.190565,qdf
C1C=CCC=C1,0.032846,0.232694,0.439940,0.294519,3,1.691908,0.189940,qdf
CNC(=O)Oc1ccccc1OC(C)C,0.033838,0.341624,0.439863,0.184676,3,1.665881,0.189863,qdf
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,0.032913,0.301003,0.226679,0.439406,4,1.690167,0.189406,qdf
CC(=C)C=C,0.438589,0.102662,0.417993,0.040756,1,1.572838,0.188589,qdf
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,0.134874,0.390502,0.036594,0.438030,4,1.615869,0.188030,qdf
CC(=C)C(=C)C,0.342607,0.185562,0.438027,0.033804,3,1.667214,0.188027,qdf
O=C1NC(=O)NC(=O)C1(C)CC,0.045486,0.083890,0.436570,0.434054,3,1.547371,0.186570,qdf
c2cnc1ncncc1n2,0.431022,0.090407,0.435050,0.043521,3,1.556005,0.185050,qdf
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,0.350538,0.433227,0.182334,0.033901,2,1.666173,0.183227,qdf
C1c2ccccc2c3ccccc13,0.107882,0.039838,0.419478,0.432802,4,1.580471,0.182802,qdf
COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C,0.190246,0.033642,0.432337,0.343775,3,1.672694,0.182337,qdf
Cc1cccc(N)c1,0.431739,0.112219,0.039166,0.416876,1,1.586587,0.181739,qdf
CCCC(=O)CCC,0.132719,0.036783,0.400440,0.430058,4,1.614216,0.180058,qdf
O=C1CCCCC1,0.117889,0.414036,0.429685,0.038390,3,1.594541,0.179685,qdf
C1CCC=CCC1,0.295751,0.242789,0.428778,0.032682,3,1.700758,0.178778,qdf
CC(C)(C)CO,0.032647,0.246111,0.293899,0.427343,4,1.702318,0.177343,qdf
COc2cnc1cncnc1n2,0.427072,0.032578,0.258668,0.281682,1,1.704634,0.177072,qdf
CCc1ccc(C)cc1,0.408328,0.037298,0.127398,0.426976,4,1.607543,0.176976,qdf
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O,0.426390,0.032552,0.271783,0.269275,1,1.705702,0.176390,qdf
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,0.425315,0.116043,0.038630,0.420011,1,1.592139,0.175315,qdf
CC2(C)C1CCC(C)(C1)C2=O,0.216211,0.033008,0.425294,0.325486,3,1.691806,0.175294,qdf
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.170914,0.034331,0.370913,0.423842,4,1.658206,0.173842,qdf
CC#C,0.315365,0.032809,0.423393,0.228433,3,1.698368,0.173393,qdf
CCC(C)(O)CC,0.421302,0.038064,0.120509,0.420124,1,1.598395,0.171302,qdf
Nc2nc1[nH]cnc1c(=O)[nH]2,0.220875,0.327195,0.419024,0.032905,3,1.696493,0.169024,qdf
CCCO,0.182761,0.033860,0.364598,0.418782,4,1.670098,0.168782,qdf
CN(C)C(=O)NC1CC2CC1C3CCCC23,0.220794,0.032905,0.327623,0.418678,4,1.696570,0.168678,qdf
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C,0.034856,0.159974,0.386659,0.418511,4,1.647757,0.168511,qdf
CCCCCCCCO,0.035359,0.151325,0.394959,0.418357,4,1.638034,0.168357,qdf
Cc2ncc1nccnc1n2,0.344321,0.204863,0.417597,0.033219,3,1.687464,0.167597,qdf
c2ccc1[nH]nnc1c2,0.227134,0.417234,0.322830,0.032802,2,1.700163,0.167234,qdf
CC(C)c1ccc(C)cc1,0.417118,0.212297,0.337529,0.033057,1,1.692328,0.167118,qdf
Nc1ccccc1,0.032726,0.317722,0.232663,0.416889,4,1.702689,0.166889,qdf
COc1ccccc1,0.250309,0.032538,0.303214,0.413939,4,1.709717,0.163939,qdf
O=Cc1ccco1,0.032598,0.413571,0.310906,0.242924,2,1.707736,0.163571,qdf
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,0.413404,0.165243,0.386769,0.034583,1,1.653934,0.163404,qdf
CN(C)C(=O)N(C)C,0.220932,0.413323,0.332858,0.032886,2,1.698370,0.163323,qdf
Fc1cccc(F)c1,0.151236,0.035363,0.401228,0.412173,4,1.638299,0.162173,qdf
O=C2NC(=O)C1(CCCC1)C(=O)N2,0.383071,0.411733,0.034322,0.170874,2,1.659922,0.161733,qdf
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.033542,0.410264,0.192181,0.364013,2,1.679624,0.160264,qdf
CCc1ccccc1,0.410243,0.164640,0.034611,0.390505,1,1.653550,0.160243,qdf
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2,0.148332,0.406525,0.409591,0.035552,3,1.634871,0.159591,qdf
C=CCC=C,0.158451,0.034934,0.407169,0.399445,3,1.646850,0.157170,qdf
COc2cnc1ncncc1n2,0.268772,0.032399,0.292389,0.406439,4,1.716407,0.156440,qdf
OCC(O)C(O)CO,0.032486,0.406092,0.309423,0.251998,2,1.713336,0.156092,qdf
CC=C(C)C,0.404866,0.286711,0.276050,0.032373,1,1.717730,0.154866,qdf
Nc1ccccc1N(=O)=O,0.215824,0.403771,0.347449,0.032956,2,1.697864,0.153771,qdf
COc1ccc(cc1)N(=O)=O,0.299020,0.265417,0.403170,0.032392,3,1.717374,0.153170,qdf
CC(C)CCOC=O,0.398336,0.274639,0.032334,0.294690,1,1.720541,0.148336,qdf
OCC(O)CO,0.215883,0.032941,0.355745,0.395432,4,1.699395,0.145432,qdf
Cn1ccc(=O)[nH]c1=O,0.276518,0.394710,0.032309,0.296463,2,1.722187,0.144710,qdf
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,0.394007,0.317775,0.255810,0.032408,1,1.718485,0.144007,qdf
Cc1cccc(C)c1,0.248339,0.326869,0.392325,0.032467,3,1.716512,0.142325,qdf
CCc1ccccn1,0.032462,0.248782,0.392271,0.326485,3,1.716686,0.142271,qdf
CCCOC(=O)CCC,0.032281,0.392157,0.284629,0.290933,2,1.723712,0.142157,qdf
CNC(=O)Oc1cc(C)cc(C)c1,0.032597,0.391948,0.236714,0.338741,2,1.711730,0.141948,qdf
CCCC1CCCC1,0.355349,0.032828,0.390297,0.221525,3,1.703702,0.140297,qdf
CC1CCCC1,0.032994,0.366130,0.387967,0.212909,3,1.698225,0.137967,qdf
CCOC(=O)CC,0.384568,0.209446,0.033068,0.372917,1,1.695906,0.134568,qdf
CCCCCCCCCCCCCCCCCCCCCCCCCC,0.383897,0.232391,0.351069,0.032643,1,1.710848,0.133897,qdf
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,0.032249,0.278442,0.305585,0.383724,4,1.726293,0.133724,qdf
Fc1c[nH]c(=O)[nH]c1=O,0.032492,0.380510,0.343533,0.243465,2,1.716846,0.130510,qdf
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,0.032918,0.370831,0.216401,0.379850,4,1.701161,0.129850,qdf
O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.032434,0.379234,0.339791,0.248541,2,1.719249,0.129234,qdf
CCCCCCCCCCCCCC,0.351521,0.378797,0.237111,0.032570,2,1.713948,0.128797,qdf
CCC(O)CC,0.032193,0.278998,0.320647,0.368162,4,1.730308,0.118162,qdf
